track_id,title,artist,genres,tags,lyrics
74392,Joy to the World,Thicker Than Water,Experimental,['holiday music'],
74393,Snow on Snow (The Bleak Midwinter),Rue Royale,Experimental,['holiday music'],
74445,Xavier Baró - Allau d'estrelles solitaries,Robo,Folk,[],
74669,Squirrelwood,Long Hair,Rock,[],
74671,Queen Anne & Degraw,Long Hair,Rock,[],
74908,In A Graveyard On Halloween Night,Did You Just Hex Me?,Rock,[],
75194,Stay,Sanawon,Pop,[],
75230,Steps,Aching Beauty,Rock,"['orchestral metal', 'metal']",
75304,goodnight love,Lazer Boy,Folk,[],
75371,In Tune,Kellee Maize,Hip-Hop,[],
75372,2012,Kellee Maize,Hip-Hop,[],
75427,Gratitude,Kellee Maize,Hip-Hop,[],
75439,She's leaving home. Not the best timing,Cherly KaCherly,Instrumental,[],
75607,The Last Ocean,Rho,Instrumental,[],
75750,Please Remember,Kellee Maize,Hip-Hop,[],
75754,Struggle,Kellee Maize,Hip-Hop,[],
75788,Forget About It,Square People,Rock,[],
75869,26. Whistling,Jonah Rapino,Folk,"['massive distribution', 'massdist']",
75925,Don't You Worry,Tricky Diesel,Hip-Hop,"['tricky diesel', 'hip hop', 'hip hop beats', 'beats']",
75933,My Love,Tricky Diesel,Hip-Hop,"['tricky diesel', 'hip hop', 'hip hop beats', 'beats']",
75935,Still Balling,Tricky Diesel,Hip-Hop,"['tricky diesel', 'hip hop', 'hip hop beats', 'beats']",
75936,Trying to Understand,Tricky Diesel,Hip-Hop,"['tricky diesel', 'hip hop', 'hip hop beats', 'beats']",
75975,NXPiano001_Score01a-2012-12-23_03_36_01,Miquel Parera Jaques,Experimental,[],
76071,Duda (Bagpipes),Koliadnyky of Kryvorivnia,International,"['trembita', 'ukraine', 'tsymbaly', 'koliadnyky of kryvorivnia', 'ukrainian folk', 'hammer dulcimer']",
76072,Greeting Tune,Koliadnyky of Kryvorivnia,International,"['trembita', 'ukraine', 'tsymbaly', 'koliadnyky of kryvorivnia', 'ukrainian folk', 'hammer dulcimer']",
76131,Things To Come,Broke For Free,Pop,[],
76659,Future Music,Decktonic,Electronic,[],
77564,Abba Ingee,Bryyn,Pop,[],
78038,"""Cats""/Interlude",Twins of El Dorado,Experimental,[],
78839,Cascos,Stray,Hip-Hop,[],
78984,Big Father,The Custodian of Records,Hip-Hop,[],
79606,Snurker,trollhead,Electronic,[],
79975,ITA Meda - Milano - Ambience Ext Italy Birds Children IRCA,Emanuele Costantini,Experimental,"['phonography compendium', 'field recordings', 'phonography']",
80002,Morning Flowers,Brock Tyler,Folk,[],
80035,Bike - Punx,Damage it,Rock,[],
80293,HipHop Junkfood,AWOL,Hip-Hop,[],
80686,Spava Mi Se,Black Sea Hotel,International,[],
80687,Malka Moma,Black Sea Hotel,International,[],
80694,Za Garogu,Yale Women's Slavic Chorus,International,[],
80753,"Medley: Sadila Jana, Davaj Me",Gogofski,International,[],
80754,Ne Si Jo Prodavaj Chiflikot,Gogofski,International,[],
80765,Fa Nye Mama (Romanian),Rozsa has become... Madárka,International,[],
80775,Stani Mome,Zlatni Makedoncinja,International,[],
80776,Milionerce Dada Sali,Zlatni Makedoncinja,International,[],
81084,A House On The Moon,Jacco Gardner,Folk,[],
81365,Little Drummer Boy,Maya Solovéy,Experimental,[],
81485,Low Jack,Podington Bear,Instrumental,"['instrumental', 'backbeat', 'cool', 'bed music', 'production music']",
81612,Better Times Ahead,Podington Bear,Instrumental,[],
81613,Bwip,Podington Bear,Instrumental,[],
81895,Somewhere in Scotland,The Travelling Mongoose,Experimental,[],
81945,Sugar,Jenny O.,Folk,[],
81988,Dolphin Waltz,Podington Bear,Instrumental,[],
81999,Lope-Trip,Podington Bear,Instrumental,[],
82237,Impulse Workout,Richard Jonas,Experimental,[],
82250,80.56.20.28,Richard Jonas,Experimental,[],
82778,Bad Business,The Impossebulls,Hip-Hop,[],
82780,World Full of Sadness,The Impossebulls,Hip-Hop,[],
82892,Warm Hand in Farmland,Mice Parade,Folk,[],
82914,Bonnies Theme,krackatoa,Instrumental,"['tarantino', 'quentin tarantino', 'drew brophy', 'big surf', 'waves', 'surfer', 'surf', 'music for video', 'music for film', 'funeral', 'alone', 'nature', 'dessert', 'wasteland', 'decay', 'roadtrip', 'alternative', 'uplifting', 'pentatonic', 'upbeat', 'india', 'melancholic', 'melancholy', 'downbeat', 'blank dna', 'opus delorean', 'handguns in heaven', 'ascent of sham', 'opotiki', 'acoustic electronic', 'dirty guitar', 'ballad', '2013', 'auckland', 'kiwi', 'atmospheric', 'minimalism', 'electro-orchestral', 'andre owen', 'ennio', 'bankers', 'electronica', 'instrumental', 'new zealand', 'guitar', 'melodic', 'krackatoa', 'soundtrack', 'film', 'background']",
82918,Ascent of Sham,krackatoa,Instrumental,"['tarantino', 'quentin tarantino', 'drew brophy', 'big surf', 'waves', 'surfer', 'surf', 'music for video', 'music for film', 'funeral', 'alone', 'nature', 'dessert', 'wasteland', 'decay', 'roadtrip', 'alternative', 'uplifting', 'pentatonic', 'upbeat', 'india', 'melancholic', 'melancholy', 'downbeat', 'blank dna', 'opus delorean', 'handguns in heaven', 'ascent of sham', 'opotiki', 'acoustic electronic', 'dirty guitar', 'ballad', '2013', 'auckland', 'kiwi', 'atmospheric', 'minimalism', 'electro-orchestral', 'andre owen', 'ennio', 'bankers', 'electronica', 'instrumental', 'new zealand', 'guitar', 'melodic', 'krackatoa', 'soundtrack', 'film', 'background']",
82932,Blank DNA of Reverence,krackatoa,Instrumental,"['tarantino', 'quentin tarantino', 'drew brophy', 'big surf', 'waves', 'surfer', 'surf', 'music for video', 'music for film', 'funeral', 'alone', 'nature', 'dessert', 'wasteland', 'decay', 'roadtrip', 'alternative', 'uplifting', 'pentatonic', 'upbeat', 'india', 'melancholic', 'melancholy', 'downbeat', 'blank dna', 'opus delorean', 'handguns in heaven', 'ascent of sham', 'opotiki', 'acoustic electronic', 'dirty guitar', 'ballad', '2013', 'auckland', 'kiwi', 'atmospheric', 'minimalism', 'electro-orchestral', 'andre owen', 'ennio', 'bankers', 'electronica', 'instrumental', 'new zealand', 'guitar', 'melodic', 'krackatoa', 'soundtrack', 'film', 'background']",
83438,Sweetheart What Have You Done To Us,Keaton Henson,Folk,[],
83439,Lying To You,Keaton Henson,Folk,[],
83509,When The Sea Called Me Home,Julia Holter,Pop,[],
83600,Farm Montage (Instrumental),BOPD,Instrumental,[],
83612,New England is Interesting (reprise),BOPD,Instrumental,[],
83715,J6 On The Rising Sun,Cullah,Hip-Hop,[],
83791,Узник,Brutal Whiskers,Rock,[],
83911,Country Boy,Rodd Keith and the Raindrops,Experimental,[],
83913,Why Don't You Sing A Happy Song,Rodd Keith,Experimental,[],
84055,Record Play,Max Ebert,Experimental,[],
84057,Star Spangled Preachers,Sydney Beveridge,Experimental,[],
84141,1956 Cocktail Party/ Suburban Architecture,Electric Mirrors,Experimental,[],
84144,Good Night/ Sleep,Electric Mirrors,Experimental,[],
84157,Nervous Rex,Laura Stevenson and the Cans,Folk,[],
84195,Squinting at the Sun (radio edit),Lee Rosevere,Electronic,[],
84202,Illuminations (radio edit),Lee Rosevere,Electronic,[],
84264,elastic_waves,.crk,Electronic,[],
84484,Tart (Pts 1 & 2) feat. KeFF,BLEO,Electronic,[],
84788,Elevators,TV Ghost,Rock,[],
84817,Wide Of The Mark,Robin Mitchell,Pop,[],
85027,define my day,Maan,Rock,[],
85038,Quinine Dub,Sick To The Back Teeth,Electronic,[],
85041,Pegasus Dub,Sick To The Back Teeth,Electronic,[],
85309,They Seem To Be Intelligent (dustmotes Remix),Garmisch,Pop,[],
85346,Friendly Foe,L'homme Manete,Electronic,[],
85485,Photograph,Derek Clegg,Folk,[],
85488,The Best In The World,Derek Clegg,Folk,[],
85494,STAR SPANGLED BANNER,Anonymous,Experimental,[],
85596,They Seem To Be Intelligent,Garmisch,Pop,[],
85598,And Now We Stand Against The Wall,Garmisch,Pop,[],
85692,Flying Fantasy,Alexander Turnquist,Folk,[],
85832,Eyes Like A Wolf,Frame,Electronic,[],
85951,Plead the 5th Dimension,Pete Galub,Pop,[],
85956,My Regeneration,Pete Galub,Pop,[],
85957,Waiting,Pete Galub,Pop,[],
85967,We Would Be Building (Hymn) & Blind Willie (Sonnie Sharrock),Star Rover,Folk,[],
85968,Meet Me,Seaven Teares,Folk,[],
86037,Doctor Faust,Teatro Grotesco,Instrumental,[],
86082,Groove,Barmus Dramfell,Experimental,[],
86117,And Now We Stand Against The Wall (Who Ha's Electron Takeover),Garmisch,Pop,[],
86119,And Now We Stand Against The Wall (Instrumental),Garmisch,Pop,[],
86259,Bending The Spoon,Mystified,Experimental,[],
86263,Stay Hungry,Angstbreaker,Rock,"['diy', 'pcs021', 'demo', 'leipzig']",
86419,Infernal Silence,One Master,Rock,[],
86486,Frammenti,Andrea Carri,Instrumental,"['ambient', 'modern classical piano']",
86725,New Wave 80's Dance Move,McCloud Zicmuse,Experimental,['mccloud zicmuse'],
86761,Be Sweet,Marco Trovatello,Rock,"['country', 'classic rock', 'contemporary composition', 'ingvo', 'piano', 'contemporary classical']",
86799,Marktversagen,Von Korf,Rock,"['country', 'classic rock', 'contemporary composition', 'ingvo', 'piano', 'contemporary classical']",
87069,I Sing the Body Electric (first take SFI remix),Waste Disposal Machine,Electronic,[],
87100,BRPLE,XPURM,Instrumental,[],
87102,FYSTN,XPURM,Instrumental,[],
87106,UISTS,XPURM,Instrumental,[],
87190,I Hear Trumpets,Eric & Magill,Pop,"['emotional', 'relaxed', 'chill', 'mellow', 'hipster', 'horns', 'relaxing', 'cool', 'campfire', 'strings', 'eric and magill', 'progressive', 'acoustic', 'new york city', 'milwaukee', 'kenya', 'background', 'shoegaze', 'indie prog', 'mike kinsella', 'should we all wake up', 'scott starr', 'angel deradoorian', 'davey von bohlen', 'the promise ring', 'folktronica', 'indie-pop', 'indie pop', 'tania bowers', 'fever marlene', 'todd bell', 'the dirty projectors', 'decibully', 'gloria record', 'catfish', 'folk', 'indie-electro', 'indie folk', 'via tania', 'rev pop', 'braid', 'maritime', 'mark waldoch', 'zoo keeper', 'eric magill', 'owen', 'indie rock']",
87193,Old Man Winter,Eric & Magill,Pop,"['emotional', 'relaxed', 'chill', 'mellow', 'hipster', 'horns', 'relaxing', 'cool', 'campfire', 'strings', 'eric and magill', 'progressive', 'acoustic', 'new york city', 'milwaukee', 'kenya', 'background', 'shoegaze', 'indie prog', 'mike kinsella', 'should we all wake up', 'scott starr', 'angel deradoorian', 'davey von bohlen', 'the promise ring', 'folktronica', 'indie-pop', 'indie pop', 'tania bowers', 'fever marlene', 'todd bell', 'the dirty projectors', 'decibully', 'gloria record', 'catfish', 'folk', 'indie-electro', 'indie folk', 'via tania', 'rev pop', 'braid', 'maritime', 'mark waldoch', 'zoo keeper', 'eric magill', 'owen', 'indie rock']",
87322,The Truth,Sally Seltmann,Pop,[],
87324,Harmony To My Heartbeat,Sally Seltmann,Pop,[],
87430,BooBoo Halloween,Bludded Head,Rock,[],
87971,Little Brown Dog,Sandy & Caroline Paton,Folk,[],
88428,"Hey, Predator Drone",Human Resources,Pop,"['human resources', 'synth pop', 'electro pop']",
88486,Be Nice,Crank Sturgeon & Peeesseye,Experimental,[],
88854,Methylchloroisothiazolinone,Josh Woodward,Folk,[],
88864,Insomnia,Josh Woodward,Folk,[],
88871,Omaha (No Vocals),Josh Woodward,Folk,[],
88872,I Want to Destroy Something Beautiful (No Vocals),Josh Woodward,Folk,[],
88875,But It Did (No Vocals),Josh Woodward,Folk,[],
88878,Gravity (No Vocals),Josh Woodward,Folk,[],
88900,Magpie Trap,Hunter-Gatherer,Rock,[],
88959,Dead Bodies,TIGERBERRY,Rock,[],
89178,The Walker,Chuzausen,Hip-Hop,"['alternative hip-hop', 'chuzausen', 'electronic']",
89196,Dramatronico,Chuzausen,Hip-Hop,"['alternative hip-hop', 'chuzausen', 'electronic']",
89441,morning star,Art of Flying,Folk,[],
89473,Get Up Stand Up (Featuring Brother Ali),Public Enemy,Hip-Hop,[],
89477,Great Open Sea,Wellington Sea Shanty Society,Folk,[],
89485,Song in my Heart,John Wort Hannam,Folk,[],
89814,Dreams,ENDRUDARK,Electronic,[],
89816,Time Up,ENDRUDARK,Electronic,[],
89843,To the Last Drop (prod. by Waes One),Not The 1s,Hip-Hop,[],
89848,Not the 1s (prod. by Mexicans with Guns),Not The 1s,Hip-Hop,[],
89860,Speedin on You Slowpokes (prod. by dÉbruit),Not The 1s,Hip-Hop,[],
90278,"Thunder Storm - Vancouver, BC September 5 2013",Lee Rosevere,Experimental,[],
90530,Zoey,Rod Hamilton,Instrumental,"['sugestive', 'filmish', 'thriller']",
90590,Cage (bonus),Pilesar,Pop,"['experimental pop', 'pilesar']",
90591,In the Raw (bonus),Pilesar,Pop,"['experimental pop', 'pilesar']",
90592,Bullets Have No Effect,Pilesar,Pop,"['experimental pop', 'pilesar']",
90625,Every Song I Sing,Nick Corbo,Folk,[],
90639,lord,Noaidi,Rock,[],
90695,Percuté,Aussitôt Mort,Rock,[],
90993,Where Am I?,Mported Flows,Hip-Hop,"['hip hop', 'boom bap', 'cdoc', 'pennsylvania', 'mported flows']",
91083,SURDO,URB,Electronic,[],
91161,The Reality Machine,Monroeville Music Center,Pop,"['monroeville music center', 'electropop', 'synth']",
91164,Roller Star,Monroeville Music Center,Pop,"['monroeville music center', 'electropop', 'synth']",
91184,Providence reel - Man of the house - Speed the plough,Aislinn,International,[],
91185,Sliabh - Cathal,Aislinn,International,[],
91186,Capclear,Aislinn,International,[],
91187,Fourteen days,Aislinn,International,[],
91312,Sensitive Information,Mported Flows,Hip-Hop,[],
91318,Master Plan (Bonus Beat Break Dubb),Mported Flows,Hip-Hop,[],
91443,Easy Sometimes,Cal Folger Day,Folk,[],
91455,FORWARD,Free Pizza,Rock,[],
91459,COME CLOSE TO ME,Free Pizza,Rock,[],
91468,By Design,Mystery Pills,Pop,[],
91619,A ninja among culturachippers,Rolemusic,Electronic,[],
91620,ayVentura,Rolemusic,Electronic,[],
91621,Another beek beep beer please,Rolemusic,Electronic,[],
91625,l3go,Rolemusic,Electronic,[],
91868,Rock De La Basura,Los Margaritos,Rock,"['trash', 'punk', 'lo-fi']",
91869,Gato de basurero,Los Margaritos,Rock,"['trash', 'punk', 'lo-fi']",
91894,Toy Guitar 1,Lezet,Experimental,[],
91960,Feel No Stress,Čaj na Ex,International,[],
92125,In It For You,The Craters,Pop,"['electro pop', 'the craters']",
92129,Go For It,The Craters,Pop,"['electro pop', 'the craters']",
92292,Contentment,Graeme Mark,Folk,[],
92538,Flock of Arrows,Andrea Tomasi,Folk,[],
92540,Capture Me,Andrea Tomasi,Folk,[],
92561,Twisted Orchestra,Beat Doctor,Electronic,[],
92562,You Make Me (Beat Doctor remix),Redmann,Electronic,[],
92574,We'll meet again,Reier,Experimental,[],
92868,King Of Queens,American Ice Age,Rock,[],
92873,Caravan for the Departed,The Fucked Up Beat,Experimental,[],
92887,God speed the Plow,The Fucked Up Beat,Experimental,[],
92953,Organ Etude,Muhmood,Instrumental,[],
93074,Spirit First,Levi Weaver,Folk,[],
93521,Ivory,Moon Veil,Electronic,"['ambient', 'chillstep', 'synth wave', 'electronica']",
93522,Snake Charm,Moon Veil,Electronic,"['ambient', 'chillstep', 'synth wave', 'electronica']",
93704,Don't Love You,The Chapin Sisters,Folk,[],
93867,Peanut Butter Jesus,Vitamin Pets,Rock,[],
93941,October,kesson shoujo,Electronic,[],
93950,Chuck Norris,Lemur,Rock,[],
93981,Košielka,Abraka Dub,International,['abraka dub'],
93985,Hot Skins,Bugs and Rats,Rock,[],
94035,Glassheart,Coldnoise,Instrumental,['coldnoise'],
94263,Third Breach,Pandacetamol,Electronic,[],
94411,Ichill,Kakurenbo,Electronic,[],
94414,Kogarashi,Kakurenbo,Electronic,[],
94419,An Anthem For The Dying West,That Awful Rhythm,Rock,[],
94423,Asterisk,Bored With Four,Pop,[],
94426,Dreams Of Summer,The Bins & Nardo,Hip-Hop,[],
94467,"Meant 4 Me, Meant 4 U (music, I love you) (Outro)",Tha Silent Partner,Hip-Hop,[],
94630,Cuisine,Mike Morton,Pop,[],
94634,Langue : Bahasa Indonesia,Mike Morton,Pop,[],
94635,Santé : Buto,Mike Morton,Pop,[],
94638,"Tv, médias : Indosat TV",Mike Morton,Pop,[],
95248,Go,Valley Lodge,Rock,[],
95251,Every Little Thing,Valley Lodge,Rock,[],
95308,Turn Up My Light,Mário Gajarský,Rock,['mario gajarsky'],
95309,Great Music Day,Mário Gajarský,Rock,['mario gajarsky'],
95452,the first cup is the weakest,Deviant & Naive Ted,Instrumental,[],
95486,Pop Music,Ventolyn & Becotyde,Pop,"['electro pop', 'synth pop', 'ambient', 'electronic']",
95722,"Adventure, Darling",Gillicuddy,Instrumental,['instrumental'],
96401,Soul Mates,Insane Ride,Rock,"['hey', 'right', 'wrong', 'wrong or right', 'mates', 'soul', 'soul mates', 'rockroll', 'sound', 'save', 'tears', 'your', 'insane ride']",
96408,Fucking Desire,Mário Gajarský,Rock,['mario gajarsky'],
96692,Postman,Melissa Laveaux,Folk,[],
96726,Shoot Me,Allysen Callery,Folk,[],
96731,In Your Hollow,Allysen Callery,Folk,[],
96738,Mori Dobro Vecher,Black Sea Hotel,International,[],
96944,27 (Full Version),The Cosmic Setter,Pop,[],
96946,27 (Radio Edit Version),The Cosmic Setter,Pop,[],
97211,Blue Daisy,The Wingdale Community Singers,Folk,[],
97279,The Stars Are Out (Interlude),Dexter Britain,Instrumental,[],
97283,The Stars Are Out,Dexter Britain,Instrumental,[],
97407,The Power of Dreams,Vilezlo,Experimental,[],
97424,Weeklybeats 2014 #1 - KORG M01D Jam,RoccoW,Electronic,[],
97540,Lord I'm Troubled,Amitron_7,Electronic,[],
97542,Lotus Flower,Amitron_7,Electronic,[],
97585,Loose Change,Olivia Chaney,Folk,"['olivia chaney', 'brit-folk', 'acoustic', 'singer-songwriter']",
97588,The Brookland Road,Olivia Chaney,Folk,"['olivia chaney', 'brit-folk', 'acoustic', 'singer-songwriter']",
97590,The King's Horses,Olivia Chaney,Folk,"['olivia chaney', 'brit-folk', 'acoustic', 'singer-songwriter']",
97690,Alive,TIGERBERRY,Rock,[],
97691,Bad Things,Tickle,Hip-Hop,[],
97814,sei hekuba,Inox Kapell,Experimental,[],
97845,Things We Can't See,Egg Nebula,Electronic,[],
97846,Secretly A Hero,Egg Nebula,Electronic,[],
97847,Unknown Resource,Egg Nebula,Electronic,[],
97959,Este som - parte2,Gilo,Electronic,[],
97960,Eu sou o fado,Gilo,Electronic,[],
97987,Incredible Things (Featuring Golden Child) (Accapella),Deadly Combo,Hip-Hop,[],
98025,Hangman's Noose,Chat Logs,Rock,[],
98204,Unpleasant Nature,Ezylohm_tek,Electronic,[],
98227,Weeklybeats 2014 #2 - Daniel's Kruis,RoccoW,Electronic,[],
98229,Free Bassel,Marco Raaphorst,Experimental,[],
98236,Dead Voices,Fear Konstruktor,Instrumental,[],
98237,Object,Fear Konstruktor,Instrumental,[],
98238,Underworld Transmisions,Fear Konstruktor,Instrumental,[],
98251,13. Dis (Live),Ljudske Potrebe,Rock,[],
98300,Taban Canu,Rakiya,International,[],
98346,Rampi Rampi,Ornamatik,International,[],
98549,I Know You,Kellee Maize,Hip-Hop,[],
98551,The 5th Element,Kellee Maize,Hip-Hop,[],
98575,I Don't Fuck Witcha Ft. Young Scolla (Prod. Joel Johnston),Hi-Rez,Hip-Hop,[],
98576,Throw It Up Ft. BDG (Prod. Joel Johnston),Hi-Rez,Hip-Hop,[],
98578,B.N.S. Ft. Huey Mack (Prod. GM3),Hi-Rez,Hip-Hop,[],
98582,Dark Thoughts (Prod. Joel Johnston),Hi-Rez,Hip-Hop,[],
98584,Relax (Prod. Joel Johnston),Hi-Rez,Hip-Hop,[],
98585,Lost In Time (Intro) (Prod. by Instinctz Beats),Hi-Rez,Hip-Hop,[],
98618,Forest of Babylon,KINGS OF THE CITY,Hip-Hop,[],
98620,Forest of Babylon,KINGS OF THE CITY,Hip-Hop,[],
98624,Please Tell Me,KINGS OF THE CITY,Hip-Hop,[],
98625,Woman,KINGS OF THE CITY,Hip-Hop,[],
98667,Istemem Babajim,Scott Wilson & Efendi,International,[],
98668,Kizilciklar Oldumu,Scott Wilson & Efendi,International,[],
98669,Bir Dimrt,Scott Wilson & Efendi,International,[],
98670,Drum Solo / Bayolunda,Scott Wilson & Efendi,International,[],
98680,Teflen Kate,Yale Women's Slavic Chorus,International,[],
98770,Weeklybeats 2014 #5 -I've Got Nothing,RoccoW,Electronic,[],
99096,1Nation (One Fam),The Impossebulls,Hip-Hop,[],
99274,AutoTuning,Vilezlo,Experimental,[],
99361,Szerelem,Svitanya,International,[],
99375,Bve Petruriki,Yasna New York Bulgarian Women's Voices Choir,International,[],
99393,Ponad Sadom,Ukrainian Village Voices,International,[],
99501,Break Bread (Ninety-Four Drums of Death Mixx),Deadly Combo,Hip-Hop,[],
100479,The LOWdown (Treacherous),LOWdown,Hip-Hop,[],
100480,Lyrikil Tranzportashun,LOWdown,Hip-Hop,[],
100497,Weeklybeats 2014 #9 - This Little Piggy Danced,RoccoW,Electronic,[],
100549,Mindframe,Megatone,Electronic,[],
100745,Weeklybeats 2014 #10 - Trap'd in A DS,RoccoW,Electronic,[],
100976,Kill The Flesh,Dyman,Electronic,[],
101116,Este Sol,La Sabrosa Sabrosura,International,[],
103518,You Got Served,Novi Split,Instrumental,[],
103520,Hold Tight,Novi Split,Instrumental,[],
103600,Weeklybeats  2014 #12 - xyce xyce Baby,RoccoW,Electronic,[],
103808,Hand Outz (Instrumental),DJ Def Chad,Hip-Hop,[],
104010,Winter,Lille,Folk,[],
104282,Electrogalactic Cunt,Beatoven,Electronic,[],
104283,Wanna See My Spaceship,Beatoven,Electronic,[],
104356,Chillicothe,Mark Fosson,Folk,[],
104780,Your Body Is A Temple,Unthunk,Pop,[],
105119,Lost and Found,Sonic Avenues,Rock,[],
105144,I Sing the Body Electric (remixed by Torsion),Waste Disposal Machine,Rock,[],
105145,Sleepwalkers (remixed by Waste Disposal Machine),Mikroben Krieg,Rock,[],
105196,Children,Lindsay Clark,Folk,[],
105413,The Jumblist,Egg Nebula,Electronic,[],
105414,Vulve,Egg Nebula,Electronic,[],
105450,Favorite Addiction (Featuring Joaquin Evans),Deadly Combo,Hip-Hop,[],
105670,Back to a Simpler Time,Gilo,Electronic,[],
105672,Na Flor da Pele,Gilo,Electronic,[],
105714,Working On a Building,Sam Moss,Folk,[],
105716,Beast,Sam Moss,Folk,[],
105718,Wildwood Flower,Sam Moss,Folk,[],
105826,Foods That Start With Q (Feat. Fat Arm & Shark Dentures),All Urban Outfield,Hip-Hop,[],
106342,Holiday,Julie Byrne,Folk,[],
106456,freedom,Titan,Folk,[],
106522,$ecret terror,Wilted Woman,Experimental,[],
106563,Nothing On But The Radio,Apache Tomcat,Rock,[],
106564,Victoria's Son,Apache Tomcat,Rock,[],
106629,IV,Phelios,Instrumental,[],
106955,Contaminate,Mutilation Rites,Rock,"['new york city', 'black metal', 'metal']",
107020,3 POINT,Alaclair Ensemble,Hip-Hop,[],
107029,VARIETTE (avec Jam),Alaclair Ensemble,Hip-Hop,[],
107030,BACKSTAGE,Alaclair Ensemble,Hip-Hop,[],
107050,kredit krunk,Elvin Brandhi,Pop,[],
107101,Will I See You Again,Mess.,Rock,[],
107125,Red Waters,Marrach,Electronic,[],
107189,Calling on Jah Dub,Don Goliath,International,[],
107249,Vodka,Vanya Zhuk,International,[],
107389,On a qu'à se dire que l'on s'en fout,Aussitôt Mort / MORT MORT MORT,Rock,[],
107391,Mort! Mort! Mort!,Aussitôt Mort / MORT MORT MORT,Rock,[],
107432,The Simple Complex,UncleBibby,Electronic,[],
107506,Operation Cast Lead,The United Sons of Toil,Rock,[],
107577,Leaving Rooms,Kelly Latimore,Folk,[],
107578,Trails,Kelly Latimore,Folk,[],
107579,Abiding,Kelly Latimore,Folk,[],
107592,Prelude,Kelly Latimore,Folk,[],
107594,Useful and Useless,Kelly Latimore,Folk,[],
107598,Tuning,Kelly Latimore,Folk,[],
107613,Ugly,Vienna Ditto,Electronic,[],
107908,Spirtus...,Project 5am (Feat. DJ Whodini),Electronic,"['afrofuturism', 'ambient', 'wfmu', 'electronic glitch idm experimental']",
107913,"5am, Wabi Sabi",Project 5am,Electronic,"['afrofuturism', 'ambient', 'wfmu', 'electronic glitch idm experimental']",
107952,Me importa,Mamá Patxanga,International,[],
107953,Como el humo,Mamá Patxanga,International,[],
108012,"Tarzan, On the Topic of Your Stepmother...",Zach Fleury,Folk,[],
108018,Grey Sunday,Lee Rosevere,Instrumental,[],
108019,Flight,Lee Rosevere,Instrumental,[],
108024,Waiting in the Rain,Lee Rosevere,Instrumental,[],
108025,Sunset,Lee Rosevere,Instrumental,[],
108038,Meat,Kubark,Rock,[],
108049,Migration,Radioactive Sparrow,Experimental,[],
108059,An American story,Radioactive Sparrow,Experimental,[],
108299,Intro,Carter Behnke,Folk,[],
108306,Frightened Friend,Carter Behnke,Folk,[],
108313,What Chills What Thrills,Cagey House,Experimental,[],
108420,Sillable,UncleBibby,Electronic,[],
108421,Sunshiner (TWOPLUSFADE mix),UncleBibby,Electronic,[],
108426,Giving It Up,cultureculture,Pop,[],
108428,Pouring Down,cultureculture,Pop,[],
108461,Physics Is Our Business,Miracles of Modern Science,Pop,[],
108475,"No Hope, No Salvation",Alex Mason,Instrumental,[],
108477,Watchword,Alex Mason,Instrumental,[],
108487,About myself (outro),Sun Sunych,Hip-Hop,[],
108490,Everything in you,Sun Sunych,Hip-Hop,[],
108491,Ball,Sun Sunych,Hip-Hop,[],
108495,Toys (ft. DanBrown),Sun Sunych ft. DanBrown,Hip-Hop,[],
108499,Vulgar song,Sun Sunych,Hip-Hop,[],
108504,Lewy,Botinki Ra,Rock,[],
108527,Late Night In The Park,Ghost By Nature,Electronic,[],
108528,Funk Therapy,Ghost By Nature,Electronic,[],
108533,The Prowler,Ghost By Nature,Electronic,[],
108745,Sad Ass Song,Cheese N Pot-C,Hip-Hop,[],
108838,On Harry Love Drums,Tha Silent Partner,Hip-Hop,[],
108845,ReIntroduction,The Impossebulls,Hip-Hop,[],
108867,Malka Moma Dvora Mela,Black Sea Hotel,International,[],
108880,Piano song,Plusplus,Instrumental,"['folk', 'instrumental', 'guitar', 'acoustic']",
108884,Plantopia,Plusplus,Instrumental,"['folk', 'instrumental', 'guitar', 'acoustic']",
108885,The Rolling Hills of England,Plusplus,Instrumental,"['folk', 'instrumental', 'guitar', 'acoustic']",
108961,Mr. Person,The Mystery Artist,Rock,[],
108967,Cast Away,The Judy Blooms,Rock,[],
108992,Loss Of Sensation,Vaniish,Rock,[],
109068,Hip Bee,Rene Kita,Experimental,[],
109071,Barrel of Laughs,Rene Kita,Experimental,[],
109072,Constipation Boogie,Rene Kita,Experimental,[],
109203,C'est la vie,Mário Gajarský,Rock,['mario gajarsky'],
109349,Pride,intouch,Rock,[],
109445,Tonight We Will Rise,Stephen Bartolomei,Folk,[],
109497,Police Bastard,Doom,Rock,[],
109535,HyperSpaceAdventure,Skip,Electronic,[],
109538,NTD11,Skip,Electronic,[],
109548,alittlebitofjazz,East of Borneo,Experimental,['east of borneo'],
109670,Peaceful Garden,D3Zs,Hip-Hop,[],
109686,What's It All For,CM & Tha Silent Partner,Hip-Hop,[],
109903,My Hope,Debby Schwartz,Folk,[],
109925,Blacklisted,JTPE,Electronic,"['jungle', 'breakcore', 'idm']",
109974,Plastination,Phemale,Pop,[],
109978,Deeply Personal,Phemale,Pop,[],
110082,The GetBack,The Impossebulls,Hip-Hop,[],
110102,Final Sector,Azureflux,Electronic,"['chiptune', '8bit']",
110106,Expedition,Azureflux,Electronic,"['chiptune', '8bit']",
